 3.00034965e-05  9.00094253e-01  3.00034965e-05  8.95731982e-01  3.00034965e-05  8.94089567e-01 
 3.00043655e-05  9.00094256e-01  3.00043655e-05  8.95732251e-01  3.00043655e-05  8.94089576e-01 
 3.00053275e-05  9.00094259e-01  3.00053275e-05  8.94483682e-01  3.00053275e-05  8.94109483e-01 
 3.00072515e-05  9.00094265e-01  3.00072515e-05  8.94494437e-01  3.00072515e-05  8.94101240e-01 
 3.00100000e-05  9.00094274e-01  3.00100000e-05  8.95001577e-01  3.00100000e-05  8.94103717e-01 
 3.00103451e-05  9.00094275e-01  3.00103451e-05  8.94939678e-01  3.00103451e-05  8.94088194e-01 
 3.00110352e-05  9.00094277e-01  3.00110352e-05  8.94971550e-01  3.00110352e-05  8.94079710e-01 
 3.00124154e-05  9.00094281e-01  3.00124154e-05  8.95093617e-01  3.00124154e-05  8.94080443e-01 
 3.00151758e-05  9.00094290e-01  3.00151758e-05  8.95243246e-01  3.00151758e-05  8.94094182e-01 
 3.00206966e-05  9.00094307e-01  3.00206966e-05  8.95481407e-01  3.00206966e-05  8.94210041e-01 
 3.00317383e-05  9.00094342e-01  3.00317383e-05  8.95668734e-01  3.00317383e-05  8.94602793e-01 
 3.00538216e-05  9.00094411e-01  3.00538216e-05  8.95766807e-01  3.00538216e-05  8.95322448e-01 
 3.00795476e-05  9.00094492e-01  3.00795476e-05  8.95748596e-01  3.00795476e-05  8.95626169e-01 
 3.01241420e-05  9.00094632e-01  3.01241420e-05  8.95776129e-01  3.01241420e-05  8.95638538e-01 
 3.02127443e-05  9.00094910e-01  3.02127443e-05  8.95789250e-01  3.02127443e-05  8.95652997e-01 
 3.03899490e-05  9.00095467e-01  3.03899490e-05  8.95858599e-01  3.03899490e-05  8.95720028e-01 
 3.07443583e-05  9.00096580e-01  3.07443583e-05  8.95953692e-01  3.07443583e-05  8.95818338e-01 
 3.12443583e-05  9.00098151e-01  3.12443583e-05  8.96123092e-01  3.12443583e-05  8.95983959e-01 
 3.17443583e-05  9.00099721e-01  3.17443583e-05  8.96263242e-01  3.17443583e-05  8.96128293e-01 
 3.22443583e-05  9.00101292e-01  3.22443583e-05  8.96432738e-01  3.22443583e-05  8.96293144e-01 
 3.27443583e-05  9.00102862e-01  3.27443583e-05  8.96572888e-01  3.27443583e-05  8.96438328e-01 
 3.32443583e-05  9.00104433e-01  3.32443583e-05  8.96742456e-01  3.32443583e-05  8.96602422e-01 
 3.37443583e-05  9.00106003e-01  3.37443583e-05  8.96882604e-01  3.37443583e-05  8.96748408e-01 
 3.41271792e-05  9.00107205e-01  3.41271792e-05  8.97015925e-01  3.41271792e-05  8.96875428e-01 
 3.45100000e-05  9.00108408e-01  3.45100000e-05  8.97119762e-01  3.45100000e-05  8.96986014e-01 
 3.45110000e-05  9.00108411e-01  3.45110000e-05  8.97127091e-01  3.45110000e-05  8.96987818e-01 
 3.45130000e-05  9.00108417e-01  3.45130000e-05  8.97128474e-01  3.45130000e-05  8.96989050e-01 
 3.45134965e-05  9.00108419e-01  3.45134965e-05  8.97128046e-01  3.45134965e-05  8.96989193e-01 
